  Open,  High,   Low, Close,Volume
69.062,69.503,68.521,68.702,84109
68.926,69.591,68.781,69.321,265009
69.513,69.625,68.761,69.476,156754
69.918,70.662,69.495,69.642,134865
69.634,70.02,68.081,68.255,98750
68.081,68.658,67.318,68.053,148190
67.63,68.072,66.05,67.713,98793
67.639,68.906,67.464,68.859,128677
69.625,69.782,68.421,68.827,112390
68.819,69.937,68.457,69.819,235303
69.485,69.485,66.519,67.501,557749
67.501,68.134,67.263,67.859,246545
67.84,68.025,67.345,67.77,189009
67.879,68.702,67.217,68.144,165357
68.275,68.896,67.935,68.356,225501
68.376,68.376,67.42,68.044,87226
68.034,69.415,67.823,69.276,344171
69.283,69.819,67.998,68.172,168444
68.43,69.071,68.3,68.946,516014
69.423,70.021,68.574,69.21,180310
69.19,69.745,68.943,69.05,49949
69.53,69.651,69.127,69.423,99776
69.745,69.745,68.207,68.674,98890
68.665,69.347,68.25,69.338,126646
69.255,70.039,68.613,69.32,314931
69.264,69.494,68.25,69.098,227925
69.088,69.395,68.427,68.893,114551
69.117,69.147,68.27,68.342,130108
68.593,69.19,67.745,68.13,116243
68.077,68.077,66.462,66.868,197295
67.156,67.156,66.26,66.878,133705
66.916,67.385,65.542,66.224,198686
66.27,66.307,65.513,65.882,1437682
65.882,66.674,65.882,66.499,262913
66.481,67.817,66.214,67.348,315533
67.173,67.863,66.803,67.607,136053
67.551,67.983,66.344,66.462,149155
66.664,66.989,65.921,66.926,158652
67.081,67.357,66.628,66.962,189913
66.684,66.751,65.717,66.169,267860
65.58,66.066,64.814,64.969,174506
65.231,65.266,63.615,63.7,174291
63.727,64.372,63.387,64.178,491945
63.745,64.042,62.934,63.221,321902
63.469,64.159,63.083,63.424,346001
62.289,63.709,61.956,62.796,244630
62.777,63.116,62.087,62.853,419452
63.259,64.306,62.989,63.964,322040
63.329,63.964,62.536,62.74,275098
63.083,63.69,62.815,62.834,185312
63.074,64.072,62.66,63.983,328717
64.129,64.472,63.065,63.433,282900
63.644,63.828,63.202,63.532,349644
63.579,64.296,63.579,63.69,173081
63.347,64.814,63.347,64.786,244946
64.804,65.687,64.554,65.552,167603
65.616,66.095,65.017,65.504,163763
65.182,65.791,65.036,65.118,184256
65.319,65.818,65.182,65.284,116409
65.552,65.624,64.961,65.007,207440
65.238,66.732,65.238,66.471,205619
66.621,67.339,66.204,66.344,193905
66.398,66.803,65.425,65.467,821966
65.425,65.662,64.834,65.145,202737
65.221,65.349,64.5,64.795,233979
64.49,64.49,63.396,63.644,325300
64.537,65.054,64.296,64.306,815082
64.306,65.67,64.287,65.425,226554
65.624,66.27,65.624,65.756,194274
66.188,66.344,65.599,65.643,159836
65.599,66.03,64.951,65.201,206263
65.58,66.066,65.007,65.57,275991
65.366,65.94,65.072,65.687,179613
64.703,64.868,63.092,63.808,926371
63.579,64.658,63.269,64.217,645808
64.353,65.349,64.353,64.843,343310
64.979,65.901,64.703,65.872,356668
66.011,66.335,65.266,65.901,281187
65.882,66.962,65.45,66.77,222486
66.989,67.247,66.592,66.878,355726
66.98,67.043,65.949,66.307,263197
66.539,66.539,65.58,66.251,302213
66.664,66.664,65.376,65.376,379731
65.302,65.302,63.615,63.993,284925
63.969,65.065,63.959,64.269,281225
64.545,64.908,64.213,64.612,169871
64.824,65.13,64.749,64.97,213799
65.009,65.175,64.722,64.908,128191
64.943,64.943,64.203,64.528,151797
65.047,65.047,62.968,63.027,188489
62.812,63.054,61.802,62.258,324787
62.238,63.073,62.153,62.394,205410
62.617,62.812,62.153,62.434,96142
62.367,62.683,60.447,60.745,203854
60.252,60.754,59.919,60.161,136998
60.819,61.384,60.252,60.725,128087
60.848,60.912,59.762,60.438,258707
60.874,61.079,60.252,60.624,207208
60.531,61.106,60.337,60.829,182467
60.791,60.967,60.2,60.419,116861
60.404,61.523,60.404,61.45,140056
61.273,61.673,60.587,60.763,177770
61.218,62.627,61.133,62.58,259077
62.367,62.608,61.958,62.471,196555
62.542,63.609,62.31,63.534,356238
63.915,64.293,63.302,64.193,186783
64.145,64.323,63.31,64.174,232390
64.067,64.359,63.388,63.959,236561
64.276,64.648,62.932,63.091,334804
62.665,62.942,62.106,62.424,180467
62.191,63.017,62.135,62.561,271534
62.675,62.95,61.328,62.238,183013
61.903,62.571,61.644,62.414,188949
62.248,63.064,62.2,62.968,202728
63.1,64.165,63.1,63.684,174039
63.471,64.057,62.793,62.831,158291
62.793,62.793,61.041,61.218,207711
60.976,61.106,59.902,61.06,144112
60.912,61.45,60.587,61.441,98147
61.228,62.145,61.181,62.125,143016
62.081,62.081,61.143,61.523,220301
61.708,64.612,61.291,64.426,522569
64.612,65.471,63.822,64.674,617157
64.98,65.815,64.488,65.019,179252
65.314,65.713,64.674,64.888,165141
64.778,64.888,64.407,64.536,146042
65.019,65.019,64.269,64.573,109752
64.778,64.888,64.285,64.602,164559
65.481,66.028,64.888,65.613,293581
65.165,66.019,65.029,65.852,174008
65.683,66.5,65.537,65.991,116323
66.104,67.261,65.703,66.744,178362
70.487,71.36,68.949,70.653,798457
70.699,71.1,70.292,70.934,277591
70.784,71.563,70.784,71.378,158364
71.053,71.442,70.359,70.441,180816
70.341,70.59,69.414,69.717,170113
70.155,70.627,69.365,70.024,132152
70.145,70.145,68.734,69.457,135651
69.3,70.209,69.125,69.608,175713
69.551,70.311,68.764,70.264,134860
70.296,71.322,69.832,71.025,190457
71.37,71.37,70.364,70.429,237598
70.837,71.351,70.149,71.174,201693
71.053,72.069,71.053,71.574,178482
71.154,71.918,71.154,71.874,199646
71.732,71.874,71.135,71.528,115029
71.082,72.116,71.033,71.865,265098
71.865,72.329,71.322,71.938,174820
72.004,73.818,72.004,72.898,180860
72.665,73.208,72.217,72.917,171338
73.208,73.522,72.785,73.428,58958
73.319,74.074,73.208,73.208,207531
73.002,73.002,72.124,72.46,173466
72.721,73.188,72.692,72.815,112076
71.836,72.684,71.313,72.283,105118
72.209,73.084,71.891,72.992,94190
73.596,73.858,73.198,73.438,130172
73.448,73.729,73.047,73.271,231031
73.653,73.848,72.702,72.805,125514
72.256,72.749,71.38,71.574,157275
71.453,72.646,71.341,72.321,186326
71.967,72.571,71.361,72.311,95723
72.487,73.578,72.302,73.169,119607
73.261,73.328,72.618,72.665,90579
72.936,73.103,71.713,71.874,257163
71.341,71.556,70.54,70.856,115059
70.914,71.25,70.373,71.202,125740
71.276,71.706,70.747,70.924,80091
71.284,71.602,70.941,71.583,104147
70.865,71.23,70.204,70.373,186283
70.249,70.651,69.768,69.905,117270
70.188,70.188,69.385,69.832,125546
69.671,69.832,68.927,69.395,105986
68.947,69.84,68.917,69.69,103123
69.748,69.915,68.937,69.188,74342
69.188,70.419,69.104,70.364,68358
70.828,71.538,70.569,70.697,79482
70.624,71.399,70.624,71.092,68828
71.389,71.389,70.474,70.596,121719
70.847,70.987,70.214,70.977,70284
71.697,71.788,70.616,71.602,146101
72.209,72.507,71.509,72.189,139611
72.478,72.684,72.041,72.443,53778
72.013,72.702,71.313,71.547,81674
71.37,71.639,70.875,71.1,77587
70.642,71.538,70.642,71.062,58173
71.303,71.722,70.632,71.639,96308
71.706,72.926,71.501,72.851,102420
72.646,73.737,72.031,73.141,184286
72.692,74.531,72.478,73.428,142184
73.391,74.408,72.731,74.093,114783
74.183,74.183,73.056,73.356,180764
73.818,74.287,73.624,74.055,139639
74.334,74.734,73.719,74.156,85470
73.818,74.055,73.214,73.924,60515
73.681,74.055,72.096,72.256,255467
72.124,72.404,71.574,71.669,131416
71.817,72.144,71.144,71.556,128316
71.1,80.159,70.801,79.926,1195743
80.393,83.376,80.28,81.586,771671
81.463,81.884,80.885,81.472,267185
81.519,82.303,80.738,82.154,246747
82.162,82.871,81.893,82.425,200119
82.861,83.868,82.405,83.291,254558
83.43,83.878,82.274,82.33,275310
82.088,82.684,81.763,81.893,200215
82.107,82.107,80.97,81.259,459048
81.677,82.964,78.518,80.196,451307
80.542,81.352,80.056,80.131,351417
80.066,80.252,79.832,79.871,256380
79.236,80.001,79.07,79.842,170667
79.637,81.447,79.265,80.866,403193
80.67,81.082,79.07,79.442,264876
79.291,79.832,77.594,78.816,244545
79.719,80.751,79.149,80.639,229834
80.675,81.059,79.646,79.888,133091
79.159,79.982,77.313,77.371,234293
77.472,80.031,77.398,79.769,245512
79.412,79.814,77.435,77.491,194150
77.51,78.466,76.574,76.723,198425
77.09,78.466,76.431,77.155,298024
77.808,79.084,77.689,77.857,380201
76.733,77.594,74.943,76.93,374160
76.386,78.222,75.365,77.51,476455
78.53,78.86,77.117,77.342,284172
77.042,77.895,76.602,77.051,247450
77.332,78.391,76.986,78.146,316560
78.183,78.55,77.52,77.594,150544
78.342,78.682,78.127,78.579,285642
78.792,78.85,77.736,78.682,197156
78.475,79.149,77.773,79.093,136357
79.159,81.368,79.149,81.069,393352
81.22,81.706,80.115,80.46,236348
80.031,80.853,79.61,80.751,194228
82.155,82.502,80.685,80.891,258355
80.901,81.959,80.714,81.181,203288
81.108,81.773,79.842,80.714,151911
81.089,81.726,80.377,80.807,208057
80.975,81.65,80.921,81.538,188949
81.358,81.783,80.872,81.145,118777
81.368,81.818,80.76,81.64,136452
81.586,82.212,81.35,81.677,102353
81.398,82.015,80.975,81.755,114952
81.951,83.187,81.548,82.184,137349
81.986,82.616,81.605,81.623,118881
81.716,81.866,80.329,80.367,117012
80.564,80.769,79.888,80.076,83382
80.011,80.329,79.62,79.719,92686
79.317,79.965,78.42,79.514,109558
80.601,80.742,79.683,79.759,281721
80.115,80.555,79.149,79.355,315567
79.57,80.517,79.561,80.18,221745
80.049,82.015,79.947,81.808,154094
82.428,83.684,81.969,82.09,90180
82.55,82.962,81.321,81.437,187594
81.885,83.543,81.755,83.467,249262
83.56,83.693,82.616,83.365,273067
83.786,84.638,82.642,84.235,236623
83.917,85.809,83.917,85.641,377899
85.248,88.196,81.471,83.535,498688
83.598,84.835,82.447,84.835,387379
84.76,84.76,82.26,82.848,268447
83.551,84.255,82.192,82.531,274294
81.8,83.823,81.22,83.525,271013
84.311,85.209,84.115,84.499,306032
84.395,85.142,83.731,83.767,398832
83.954,85.715,83.232,85.575,217207
86.305,86.305,83.87,84.732,320912
84.592,84.592,83.383,84.188,322192
84.302,84.76,83.551,84.226,155907
84.48,84.92,83.795,84.62,163503
84.52,85.667,84.191,84.746,108614
85.15,85.425,84.494,84.859,60425
85.001,85.82,84.511,85.764,130477
85.595,85.783,84.578,85.095,121423
85.133,85.933,85.086,85.754,180119
86.366,87.833,84.671,85.114,197149
84.785,85.33,84.228,84.728,256929
84.709,85.067,82.103,82.996,298486
83.409,83.9,82.564,83.824,245260
84.597,85.734,84.144,84.906,164736
84.897,85.16,83.259,84.108,166193
84.21,86.121,83.456,85.16,431922
86.327,87.937,85.66,86.543,630546
86.178,86.929,84.548,85.435,275712
85.555,86.178,83.496,83.535,192244
83.147,84.718,82.639,84.615,144026
84.558,84.634,82.835,83.598,127566
83.419,84.379,82.903,83.204,126369
83.9,85.31,83.204,84.897,186669
84.935,85.546,84.349,85.114,217178
85.02,85.856,84.69,85.405,166599
84.305,85.914,84.267,85.338,128995
85.839,85.848,84.219,84.709,231786
84.709,84.776,83.758,84.652,204277
83.965,84.359,82.338,82.583,224352
83.279,83.466,81.077,82.545,158417
83.024,83.024,82.423,82.666,236496
82.32,83.466,81.895,82.413,402164
82.781,83.1,80.483,81.417,332787
81.65,82.959,81.276,81.97,334176
81.605,81.961,79.561,79.61,257142
80.154,81.312,79.769,80.898,345721
80.785,81.818,80.541,81.169,186908
81.614,81.979,81.159,81.558,143634
81.481,82.177,80.73,80.785,187480
80.927,81.188,80.134,80.371,202867
80.268,81.558,80.023,81.169,211811
80.973,82.151,80.456,80.663,223024
80.314,80.991,80.023,80.832,245795
80.635,81.208,80.211,80.644,105809
80.7,81.266,80.371,81.218,120456
81.237,81.446,80.541,80.804,102047
80.577,82.657,80.437,82.103,257507
81.979,82.781,81.717,82.63,206807
82.516,84.004,82.451,83.1,152390
82.762,82.762,81.218,81.838,206058
81.446,82.121,81.266,81.895,97449
81.935,82.403,81.266,82.112,107865
81.509,81.727,80.71,80.869,127524
80.785,81.97,80.785,81.668,104462
81.02,81.208,80.304,80.748,138683
80.71,81.125,79.57,79.994,303507
84.643,90.439,83.288,90.298,1085545
88.33,91.221,88.219,91.134,565992
91.682,94.742,91.653,94.573,632412
94.515,95.51,93.695,94.592,472582
94.287,94.669,92.65,93.902,429012
93.902,94.524,92.784,93.159,320296
93.753,94.582,92.707,93.112,414665
92.953,94.344,92.329,93.695,297449
93.507,95.198,93.404,94.403,237193
94.384,95.084,93.29,93.714,258023
93.724,93.724,92.237,93.112,247227
93.438,96.142,93.438,94.515,345266
94.858,95.589,94.253,95.122,288819
95.179,98.593,94.876,97.935,452068
98.128,98.394,96.239,97,378581
97.602,99.067,97.127,98.821,329265
98.404,99.97,98.178,99,210674
99.386,100.2,98.801,100.06,250842
100.27,102.03,99.78,101.96,285758
101.96,102.55,99.72,101,294710
101.58,101.58,100.19,100.47,155973
100.77,100.77,99.425,99.445,208351
99.236,99.88,98.246,99.087,301913
99.52,100.07,98.375,99.52,263122
99.256,99.61,98.384,98.821,160894
98.168,98.722,97.272,97.602,230634
98.444,98.9,97.534,98.672,259277
98.96,99.465,98.462,98.99,170930
99.52,99.76,98.522,99.157,153811
99.276,100.23,98.811,99.73,166112
100.09,100.1,97.965,98.544,230954
99.256,99.256,96.201,96.443,223768
96.335,96.956,95.427,96.345,260941
96.124,96.307,93.777,93.984,261680
93.975,95.397,93.815,93.947,407832
94.014,95.321,93.864,94.534,160301
94.384,95.529,93.75,93.758,169068
94.723,94.969,93.228,94.893,296422
94.306,95.275,94.306,94.779,300413
94.884,95.882,94.884,95.539,114925
96.422,96.422,95.267,95.931,281427
96.182,96.743,95.692,95.834,114683
95.228,96.027,94.243,95.892,109088
96.047,96.704,95.529,96.162,192724
96.694,98.692,95.999,97.886,338241
98.158,99.485,97.69,97.828,472386
97.99,99.56,97.341,99.425,419097
98.633,100.15,98.633,99.425,210674
99.425,99.82,98.512,99.137,150270
99.316,100.54,98.652,99.91,189552
99.87,100.85,99.206,99.96,187865
99.92,99.92,97.573,98.502,157570
98.492,100.39,97.955,99.9,107607
99.425,99.435,97.76,99.067,193084
98.187,98.831,97.564,98.237,165584
99.047,99.236,97.583,99.027,135941
99.077,100.21,98.059,99.82,392375
100.04,100.43,99.62,99.92,164420
99.495,100.46,99,99.415,105919
99.82,100.71,98.86,100.68,208668
97.632,101.23,97.165,100.68,421772
100.2,100.61,97.097,97.75,374699
98.286,99.68,97.67,99.435,174375
99.475,100.53,99.376,100.26,159517
100.02,101.17,99.8,100.28,159141
99.89,100.53,99.445,100.18,230000
99.83,100.74,99.51,99.75,122920
100.02,100.37,98.85,99.99,167695
100.31,102.14,100.31,101.88,223979
102.28,103.21,101.41,102.59,387556
103.2,104.39,102.46,103.79,270656
104.23,104.62,102.91,104.09,253358
103.99,104.1,102.96,103.41,267755
103.63,104.15,103.2,103.83,173251
104.02,105.17,103.55,104.1,388190
103.33,104.38,102.01,102.6,344825
103.08,104.35,102.65,104,285852
104.74,105.98,104.4,105.51,298939
105.71,105.71,103.8,104.03,147213
103.32,105.01,102.42,104.86,226277
105.17,105.17,103.52,104.63,204964
103.67,104.95,103.03,104.03,167267
104.93,105.43,103.53,103.55,226384
104.4,105.02,102.98,104.55,235833
105.47,106.2,104.55,105.63,170522
105.79,106.47,105.1,106.01,152891
106.09,106.76,105.18,105.22,173129
105.75,106.79,105.17,106.16,192783
106.37,106.99,104.34,104.5,131252
104.72,105.49,104.29,104.7,103111
104.74,105.2,103.83,103.87,127262
103.82,104.83,103.68,104.81,136608
105.33,106.49,104.23,104.67,167898
104.32,104.7,103.1,103.17,157292
103.08,103.64,101.88,102.21,166323
102.94,102.98,101.42,102.31,237197
102.32,102.94,101.7,102.08,154458
102.06,103.07,101.23,102.78,183543
103.04,104.81,102.86,104.47,135872
104.45,105.41,102.7,103.3,116120
103.46,104.19,103.05,103.84,92927
103.9,105.21,103.66,104.67,143116
104.93,104.98,103.36,104.12,163177
104.3,104.39,103.06,104.16,112455
104.57,105.16,104.18,104.85,108361
104.32,105.74,104.05,105.26,135524
104.38,104.75,101.82,102.74,195932
102.74,104.22,101.82,103.04,78855
102.97,104.08,102.21,103.96,125582
103.52,105.84,102.9,105.57,103007
105.54,105.96,104.27,104.8,90826
104.45,105.71,103.87,104.86,122117
104.1,104.93,103.67,104.08,188688
102.15,104.92,102.15,103.25,369081
100.88,104.75,98.99,100.1,282183
102.86,103.1,99.415,99.69,336319
101.44,102.57,99.73,101.96,290225
102.45,103.23,101.57,102.65,231528
102.3,103.84,102.14,103.54,181863
102.46,103.64,102,102.77,160337
101.56,102.23,98.89,99.52,384935
100.07,101.45,99.62,101.26,210108
101.23,103.1,100.99,101.3,178502
100.27,101.53,100.27,100.81,94396
102.15,102.86,101.17,102.64,161809
103.7,104.89,101.6,101.87,142488
101.29,102.63,100.33,102.14,89518
101.61,103.58,101.61,103.16,176404
103.53,103.96,102.38,102.46,143432
102.71,102.71,100.94,101.56,281088
101.87,102.83,101.54,102.58,220503
102.6,103.33,102.04,102.52,289988
101.37,102.3,100.64,100.95,240454
101.79,103.38,101.21,102.98,344405
102.23,102.42,100.47,100.73,206327
101.08,101.29,100.26,100.92,180812
100.47,101.05,99.435,100.43,187484
101.17,104.29,101.08,102.31,386405
102.78,104.47,98.099,98.148,660862
98.95,99.63,95.712,96.443,591158
97.107,99.94,96.801,99.7,680725
99.87,100.41,98.375,99.266,540023
98.702,99.65,97.76,99.65,272899
100.11,101.09,99.8,100.83,198593
100.68,101.23,98.643,99.336,198874
99.87,100.47,98.86,99.86,287762
99.8,102.13,99.59,101.97,238497
102.31,103.49,102.08,103.25,195390
102.44,105,102.13,104.79,190794
104.21,105.85,103.57,104.49,243820
104.6,104.81,103.04,103.43,197372
103.93,104.65,102.23,104.41,316256
104.37,104.83,103.27,104.33,238497
103.99,105.06,103.72,104.65,180930
104.82,105.27,104.17,104.95,127245
105.08,105.37,103.47,104.6,275446
105.18,105.94,104.66,105.69,159902
106.48,107.24,105.75,107.11,154057
107.11,109.2,106.87,109.05,206037
108.85,109.33,107.7,108.39,310097
108.76,110.75,107.94,110.7,196955
110.27,111.64,109.22,110.31,164913
110.08,110.63,109.1,109.39,137774
109.63,110.92,108.7,110.46,116170
110.2,110.84,109.12,109.94,132450
110.88,112.2,110.37,111.12,188488
110.93,111.44,109.46,111.22,107088
111.03,111.88,110.32,111.28,94668
110.74,110.74,109.29,109.7,104964
109.74,111.54,109.47,111.38,246012
111.81,112.79,110.37,110.81,143515
110.53,110.66,109.17,109.4,181299
109.4,110.62,108.84,110.1,239541
109.75,110.3,108.02,110.09,220230
110.82,111.55,110.05,110.42,188709
110.38,111.35,109.46,110.41,215951
110.66,111.13,110.06,110.4,183908
111.14,112.21,110.72,112.1,252797
112.09,114.13,111.12,113.69,137774
113.1,113.41,111.35,113.2,227642
113.32,115.72,113.31,115.55,159693
115.35,116.36,115.24,115.86,101661
116.66,116.78,114.02,115.54,305192
115.93,116.36,113.35,114.18,440676
114.42,118.74,113.34,118.37,476882
118.72,119.79,117.11,117.58,617590
118.16,119.68,116.38,116.88,415620
120.25,124.07,119.1,120.31,581577
120.27,123.17,119.38,122.86,387369
122.3,124.33,121.54,122.02,367192
122.39,123.07,121.53,123.06,295277
121.75,123.35,121.63,122.31,361972
122.16,123.28,121.14,121.64,379051
122.25,124.96,121.2,124.28,380759
125.18,127.84,124.76,127.39,349030
127.46,128,122.55,122.65,331181
121.85,122.74,119.5,119.66,727389
120.23,120.7,119.29,119.82,497451
119.91,120.62,119.27,119.97,345414
120.5,125.85,120.5,124.21,559782
124.39,125.65,122.95,123.24,76666
122.51,123.71,121.88,123.4,121129
123.66,126.28,123.66,125.47,242414
125.61,126.97,125.21,125.41,175534
125.28,125.42,123.25,123.25,159027
121.97,121.97,118.63,119.55,365746
120.03,121.46,119.41,121.26,281959
119.79,122.31,119.63,121.28,283435
119.01,120.29,117.22,117.48,239155
117.74,119.05,115.87,116.11,239765
116.27,119.21,116.27,118.9,402989
119.58,120.53,116.28,117.25,357025
117.63,117.79,112.13,112.75,298820
114.68,119.09,114.43,117.25,656981
114.81,116.27,112.11,114.51,344349
115.96,118.45,115.19,117.43,437234
116.57,117.99,112.67,116.79,352581
116.76,120.14,115.56,118.72,357128
120.12,120.3,118.36,119.94,295994
119.87,120.52,118.18,118.6,175338
118.95,121.05,118.25,120,246162
119.81,120.12,116.11,116.5,210895
117.79,118.06,114.51,115.53,201927
115.86,120.35,114.71,120.35,306542
119.23,120.66,118.8,119.9,203626
118.9,119.63,116.64,117.42,174992
118.58,118.88,113.5,115.32,224992
115.34,115.89,113.64,115.41,232427
114.64,114.64,111.11,112.45,282255
111.15,113.2,110.59,112.65,368921
111.26,113.94,111.11,112.07,244841
112.85,115.44,112.16,113.54,198173
111.79,113.53,111.22,112.84,243112
114.11,116.07,112.99,115.78,223434
117.33,120.35,116.5,119.34,226388
120.12,121.3,118.82,120.55,307521
120.39,122.17,118.97,120.03,209601
119.96,123.52,119.96,122.99,223731
124.13,124.69,121.65,122,227320
121.62,122.52,121,121.92,205418
120.71,123.12,119.23,122.92,227385
123.34,124.65,122.52,124.56,163637
125.06,125.16,121.99,122.06,216431
122.16,123.07,121.28,122.67,437915
123.76,125.09,122.73,125.04,228426
125.09,125.09,123.35,124.27,219115
124.03,124.55,123.28,123.71,337220
124.17,125.09,122.91,125.07,367145
124.02,125.86,123.15,125.71,285266
126.19,128.78,125.19,126.54,360784
126.89,128.87,126.54,127.98,557201
130.08,130.93,119.85,122.86,1074209
124.19,127.27,123.63,126.21,467962
125.9,127.56,125.78,126.82,267869
126.26,126.79,125.66,125.79,276376
125.38,125.92,124.55,125.15,253291
125.27,125.42,123.01,123.24,549315
123.97,125.03,122.33,122.55,874241
122.87,124.35,121.35,123.11,285994
122.3,123.52,122.02,122.9,237580
122.85,123.42,121.82,121.89,281686
121.71,122.72,121.17,122.67,214171
123.17,124.86,122.7,124.69,268072
124.35,127.98,124.12,127.72,299542
128.13,128.15,126.35,127.59,221891
127.65,129.83,127.09,129.56,360068
128.85,129.55,127.51,128.22,309960
128.24,128.26,125.05,126.11,291956
125.53,126.03,123.42,123.62,307833
123.62,125.17,122.65,124.74,416703
125.24,126.12,123.61,124.26,323178
124.99,125.05,123.77,124.54,234779
125.31,125.82,124.06,124.09,224482
124.07,125.95,124.07,125.38,266855
125.79,127.71,125.07,127.31,236527
128.5,128.63,125.86,127.89,221408
127.96,128.88,126.52,128.31,208239
128,129.16,127.44,128.63,290458
128.79,129.32,127.92,128.9,257638
128.69,129.27,126.97,127.01,330661
126.61,127.94,126.24,127.79,281431
127.38,128.02,125.62,126.53,237977
126.01,127.05,125.41,126.54,184364
126.6,127.77,126.01,126.93,179892
126.53,126.95,125.65,126.74,200606
126.2,126.37,125.02,125.38,205805
124.92,126.09,124.55,125.62,185365
126.45,127.15,125.87,126.72,197893
125.88,126.98,125.32,125.81,251392
125.19,125.96,124.78,125.38,231714
125.24,125.35,124.04,125.09,155750
124.44,126.64,123.73,126.48,154843
126.46,127.35,125.61,126.03,217337
126.73,128.44,126.22,128.23,240578
127.73,127.73,123.71,123.82,250419
124.44,125.16,123.24,124.84,162797
124.59,125.24,123.11,123.65,174171
123.58,124.51,122.99,124.3,170979
124,124.12,121.37,121.86,287614
121.44,122.59,120.16,122.08,218646
121.67,122.37,120.37,121.53,170503
121.66,123.02,120.76,122.4,168073
122.51,123.8,121.74,123.02,154891
123.76,125.27,123.6,125.05,156758
124.98,125.54,124.57,125.23,158968
125.55,125.61,124.82,125.33,160113
125.3,126.64,125.3,126.38,97340
126.72,127.46,125.73,127.2,160324
127.04,128.69,126.79,127.37,190793
126.94,129.57,126.94,129.54,272192
129.46,130.63,127.38,129.88,439263
129.67,130.1,128.22,129.21,200119
129.8,131.63,129.49,131.24,377363
131.15,131.45,129.98,131.05,460293
133.54,136,128.93,134.89,758960
135.04,138.66,134.75,138.11,587554
137.58,138.2,134.81,135.07,433173
134.58,134.97,133.23,133.7,420831
133.79,135.09,133.7,133.81,336904
132.62,133.75,132.44,133.53,195467
133.9,133.9,131.13,131.9,385610
133.91,133.91,132.03,133.06,456499
133.62,133.62,131.49,132.68,447094
132.81,135.24,132.66,134.18,480880
135.37,136.5,134.7,136.5,408262
132.86,136.82,131.3,132.01,3287769
130.57,132.71,129.66,130.31,541720
131.6,131.86,129.29,130.94,439666
132.11,133.55,132.11,132.34,275675
132.98,135.18,132.91,134.73,562816
134.9,136.29,134.84,135.21,271825
135.03,135.48,133.91,134.82,298529
134.64,135.75,134.06,135.19,539289
135.37,136.28,135.29,136.07,251771
136.61,137.22,136.23,136.67,214764
136.77,139.91,136.77,139.04,365475
139.87,141.7,139.75,141.14,420294
140.89,141.28,140.03,140.15,378006
141.06,141.4,139.91,139.95,287359
140.5,140.98,139.67,140.3,271820
140.46,141.05,139.58,139.94,268526
140.32,140.93,139.96,140.29,245857
140.75,141.13,140.16,140.65,347298
140.9,141.09,139.26,139.91,144129
140.39,141.22,139.82,140.87,338977
141.01,141.39,140.4,140.66,596631
141,141.24,138.89,139.19,276499
140.01,140.01,137.18,138.18,298158
137.96,139.99,137.66,139.74,364830
139.48,140.37,138.52,139.44,240799
139.29,140.16,138.59,139.57,176641
139.6,140.02,138.45,139.87,310599
139.68,139.8,138.46,138.99,237414
139.3,140.92,139.3,140.24,250524
141.2,141.21,139.96,140.33,176190
144.56,153.95,144.56,151.53,2401760
152.23,152.25,148.11,148.25,850325
148.25,153.71,147.19,153.6,829308
153.81,154.87,151.92,152.64,415870
152.56,152.9,151.16,152.31,303650
151.82,153.19,151.58,153,238889
153.18,153.79,150.2,150.57,321795
150.92,151.06,149.43,150.19,309921
150.44,152.86,150.18,152.56,298121
152.04,153.91,151.52,153.58,216713
153.63,154.23,152.92,154.18,191685
155.55,156.65,154.31,156.6,388830
156.82,156.82,155.09,155.71,196125
155.39,156.66,155.34,156.1,208095
155.91,156.43,153.43,154.1,283876
154.55,155.41,153.54,154.91,193593
155.37,155.37,152.82,154.8,234510
154.33,154.9,153.29,154.42,193602
155.18,156.85,154.01,156.44,292888
156.34,157.54,155.87,157.29,206139
158.12,158.67,156.85,158.16,252138
157.79,158.75,157.15,158.42,269380
157.9,158.66,157.53,158.15,271690
157.11,158.07,154.39,154.48,258800
153.64,157.01,153.42,156.63,354497
156.08,156.08,154.2,155.14,234135
156.02,156.76,155.01,155.62,202639
155.83,158.14,155.2,157.5,314009
157.45,157.45,156.04,156.64,292061
156.8,158.83,156.1,156.83,189967
157.95,158.09,155.78,155.86,236641
156.69,157.36,154.98,157.17,204564
158.31,158.45,157.45,157.86,237480
156.94,158.64,155.24,156.5,322230
156.5,157.5,149.43,151.85,706711
152.09,152.74,149.27,151.91,1033957
151.58,153.1,151.25,152.81,356740
152.84,153.84,151.63,153.03,284987
153.09,153.74,152.22,152.91,396284
153.79,154.45,152.31,152.88,245560
153.99,153.99,152.65,152.66,299313
153.76,154.78,152.31,152.97,401538
153.32,153.96,152.04,152.42,288224
152.85,153.69,151.42,152.64,252542
152.85,153.33,151.52,151.68,262779
151.47,152.66,150.73,150.95,307836
151.35,151.35,150.12,150.48,197549
149.21,151.17,148.52,150.23,266790
150.48,151.78,149.62,150.3,605650
150.81,153.17,149.9,150.08,719987
150.88,154.21,150.88,152.12,415982
152.57,154.27,151.04,151.54,200056
155.25,155.88,152.3,154.35,414771
154.64,155.05,153.41,154.85,319190
156.08,156.55,155.12,155.81,383686
155.36,155.45,152.52,153.1,244487
152.56,153.26,151.45,152.96,279778
153.37,153.67,150.83,152.08,206163
